"site_id","site_name","water_year","year","month","date","monthly_sum","monthly_mean","annual_sum","annual_mean"
"10109001","Logan Utah",1925,1924,10,1924-10-16,124.792342930944,4.02555944938529,2449.20901228186,6.71016167748454
"10109001","Logan Utah",1925,1924,11,1924-11-15,102.620252049408,3.4206750683136,2449.20901228186,6.71016167748454
"10109001","Logan Utah",1925,1924,12,1924-12-16,95.28618878208,3.07374802522839,2449.20901228186,6.71016167748454
"10109001","Logan Utah",1925,1925,1,1925-01-16,91.859850344448,2.96322097885316,2449.20901228186,6.71016167748454
"10109001","Logan Utah",1925,1925,2,1925-02-14,80.84459702016,2.88730703643429,2449.20901228186,6.71016167748454
"10109001","Logan Utah",1925,1925,3,1925-03-16,103.045004748288,3.3240324112351,2449.20901228186,6.71016167748454
"10109001","Logan Utah",1925,1925,4,1925-04-15,224.97734617344,7.499244872448,2449.20901228186,6.71016167748454
"10109001","Logan Utah",1925,1925,5,1925-05-16,601.223286841344,19.3942995755272,2449.20901228186,6.71016167748454
"10109001","Logan Utah",1925,1925,6,1925-06-15,434.267159334912,14.4755719778304,2449.20901228186,6.71016167748454
"10109001","Logan Utah",1925,1925,7,1925-07-16,265.4704368,8.56356247741936,2449.20901228186,6.71016167748454
"10109001","Logan Utah",1925,1925,8,1925-08-16,179.472173700096,5.78942495806761,2449.20901228186,6.71016167748454
"10109001","Logan Utah",1925,1925,9,1925-09-15,145.350373556736,4.8450124518912,2449.20901228186,6.71016167748454
"10109001","Logan Utah",1926,1925,10,1925-10-16,124.565808158208,4.01825187607123,1941.26141811456,5.31852443319058
"10109001","Logan Utah",1926,1925,11,1925-11-15,109.982632163328,3.6660877387776,1941.26141811456,5.31852443319058
"10109001","Logan Utah",1926,1925,12,1925-12-16,102.535301509632,3.30759037127845,1941.26141811456,5.31852443319058
"10109001","Logan Utah",1926,1926,1,1926-01-16,94.1535149184,3.03721015865806,1941.26141811456,5.31852443319058
"10109001","Logan Utah",1926,1926,2,1926-02-14,83.902816452096,2.99652915900343,1941.26141811456,5.31852443319058
"10109001","Logan Utah",1926,1926,3,1926-03-16,114.003624379392,3.67753627030297,1941.26141811456,5.31852443319058
"10109001","Logan Utah",1926,1926,4,1926-04-15,253.180925379072,8.4393641793024,1941.26141811456,5.31852443319058
"10109001","Logan Utah",1926,1926,5,1926-05-16,408.980215328256,13.1929101718792,1941.26141811456,5.31852443319058
"10109001","Logan Utah",1926,1926,6,1926-06-15,244.006267083264,8.1335422361088,1941.26141811456,5.31852443319058
"10109001","Logan Utah",1926,1926,7,1926-07-16,166.021671568896,5.35553779254503,1941.26141811456,5.31852443319058
"10109001","Logan Utah",1926,1926,8,1926-08-16,129.776107931136,4.18632606229471,1941.26141811456,5.31852443319058
"10109001","Logan Utah",1926,1926,9,1926-09-15,110.15253324288,3.671751108096,1941.26141811456,5.31852443319058
"10109001","Logan Utah",1927,1926,10,1926-10-16,104.290945998336,3.36422406446245,2669.65566300058,7.31412510411117
"10109001","Logan Utah",1927,1926,11,1926-11-15,94.43668338432,3.147889446144,2669.65566300058,7.31412510411117
"10109001","Logan Utah",1927,1926,12,1926-12-16,88.858264605696,2.86639563244181,2669.65566300058,7.31412510411117
"10109001","Logan Utah",1927,1927,1,1927-01-16,86.79113480448,2.79971402595097,2669.65566300058,7.31412510411117
"10109001","Logan Utah",1927,1927,2,1927-02-14,76.73865426432,2.74066622372571,2669.65566300058,7.31412510411117
"10109001","Logan Utah",1927,1927,3,1927-03-16,95.880842560512,3.09293040517781,2669.65566300058,7.31412510411117
"10109001","Logan Utah",1927,1927,4,1927-04-15,198.982481001984,6.6327493667328,2669.65566300058,7.31412510411117
"10109001","Logan Utah",1927,1927,5,1927-05-16,506.616702377472,16.342474270241,2669.65566300058,7.31412510411117
"10109001","Logan Utah",1927,1927,6,1927-06-15,680.538774145536,22.6846258048512,2669.65566300058,7.31412510411117
"10109001","Logan Utah",1927,1927,7,1927-07-16,357.613455610368,11.5359179229151,2669.65566300058,7.31412510411117
"10109001","Logan Utah",1927,1927,8,1927-08-16,213.339122224128,6.88190716852026,2669.65566300058,7.31412510411117
"10109001","Logan Utah",1927,1927,9,1927-09-15,165.568602023424,5.5189534007808,2669.65566300058,7.31412510411117
"10109001","Logan Utah",1928,1927,10,1927-10-16,151.155327108096,4.87597829380955,2859.2935846272,7.81227755362623
"10109001","Logan Utah",1928,1927,11,1927-11-15,145.322056710144,4.8440685570048,2859.2935846272,7.81227755362623
"10109001","Logan Utah",1928,1927,12,1927-12-16,124.480857618432,4.01551153607845,2859.2935846272,7.81227755362623
"10109001","Logan Utah",1928,1928,1,1928-01-16,115.164615089664,3.71498758353755,2859.2935846272,7.81227755362623
"10109001","Logan Utah",1928,1928,2,1928-02-15,98.11787344128,3.38337494625103,2859.2935846272,7.81227755362623
"10109001","Logan Utah",1928,1928,3,1928-03-16,135.184625630208,4.360794375168,2859.2935846272,7.81227755362623
"10109001","Logan Utah",1928,1928,4,1928-04-15,199.039114695168,6.6346371565056,2859.2935846272,7.81227755362623
"10109001","Logan Utah",1928,1928,5,1928-05-16,773.0499119616,24.9370939342452,2859.2935846272,7.81227755362623
"10109001","Logan Utah",1928,1928,6,1928-06-15,502.793928087552,16.7597976029184,2859.2935846272,7.81227755362623
"10109001","Logan Utah",1928,1928,7,1928-07-16,273.11598537984,8.81019307676903,2859.2935846272,7.81227755362623
"10109001","Logan Utah",1928,1928,8,1928-08-16,190.657328103936,6.15023639044955,2859.2935846272,7.81227755362623
"10109001","Logan Utah",1928,1928,9,1928-09-15,151.21196080128,5.040398693376,2859.2935846272,7.81227755362623
"10109001","Logan Utah",1929,1928,10,1928-10-16,140.423242249728,4.52978200805574,2595.18235646362,7.11008864784552
"10109001","Logan Utah",1929,1928,11,1928-11-15,119.6386768512,3.98795589504,2595.18235646362,7.11008864784552
"10109001","Logan Utah",1929,1928,12,1928-12-16,107.434115970048,3.4656166441951,2595.18235646362,7.11008864784552
"10109001","Logan Utah",1929,1929,1,1929-01-16,103.186588981248,3.32859964455639,2595.18235646362,7.11008864784552
"10109001","Logan Utah",1929,1929,2,1929-02-14,86.479649491968,3.08855891042743,2595.18235646362,7.11008864784552
"10109001","Logan Utah",1929,1929,3,1929-03-16,106.61292741888,3.43912669093161,2595.18235646362,7.11008864784552
"10109001","Logan Utah",1929,1929,4,1929-04-15,159.9901832448,5.33300610816,2595.18235646362,7.11008864784552
"10109001","Logan Utah",1929,1929,5,1929-05-16,524.966018969088,16.9343877086803,2595.18235646362,7.11008864784552
"10109001","Logan Utah",1929,1929,6,1929-06-15,575.596540675584,19.1865513558528,2595.18235646362,7.11008864784552
"10109001","Logan Utah",1929,1929,7,1929-07-16,316.327493279232,10.2041126864268,2595.18235646362,7.11008864784552
"10109001","Logan Utah",1929,1929,8,1929-08-16,196.207430035968,6.32927193664413,2595.18235646362,7.11008864784552
"10109001","Logan Utah",1929,1929,9,1929-09-15,158.319489295872,5.2773163098624,2595.18235646362,7.11008864784552
"10109001","Logan Utah",1930,1929,10,1929-10-16,146.483047420416,4.72525959420697,2079.64584740966,5.69765985591689
"10109001","Logan Utah",1930,1929,11,1929-11-15,120.20501378304,4.006833792768,2079.64584740966,5.69765985591689
"10109001","Logan Utah",1930,1929,12,1929-12-16,109.529562617856,3.53321169735019,2079.64584740966,5.69765985591689
"10109001","Logan Utah",1930,1930,1,1930-01-16,100.24163693568,3.23360119147355,2079.64584740966,5.69765985591689
"10109001","Logan Utah",1930,1930,2,1930-02-14,87.810541281792,3.136090760064,2079.64584740966,5.69765985591689
"10109001","Logan Utah",1930,1930,3,1930-03-16,96.956882731008,3.12764137841961,2079.64584740966,5.69765985591689
"10109001","Logan Utah",1930,1930,4,1930-04-15,230.49913125888,7.683304375296,2079.64584740966,5.69765985591689
"10109001","Logan Utah",1930,1930,5,1930-05-16,361.18137828096,11.6510122026116,2079.64584740966,5.69765985591689
"10109001","Logan Utah",1930,1930,6,1930-06-15,357.273653451264,11.9091217817088,2079.64584740966,5.69765985591689
"10109001","Logan Utah",1930,1930,7,1930-07-16,198.78426307584,6.41239558309161,2079.64584740966,5.69765985591689
"10109001","Logan Utah",1930,1930,8,1930-08-16,149.682851085312,4.82847906726813,2079.64584740966,5.69765985591689
"10109001","Logan Utah",1930,1930,9,1930-09-15,120.997885487616,4.0332628495872,2079.64584740966,5.69765985591689
"10109001","Logan Utah",1931,1930,10,1930-10-16,113.210752674816,3.65195976370374,1324.57713303398,3.62897844666845
"10109001","Logan Utah",1931,1930,11,1930-11-15,93.87034645248,3.129011548416,1324.57713303398,3.62897844666845
"10109001","Logan Utah",1931,1930,12,1930-12-16,91.520048185344,2.95225961888206,1324.57713303398,3.62897844666845
"10109001","Logan Utah",1931,1931,1,1931-01-16,86.054896793088,2.77596441268026,1324.57713303398,3.62897844666845
"10109001","Logan Utah",1931,1931,2,1931-02-14,72.887563127808,2.60312725456457,1324.57713303398,3.62897844666845
"10109001","Logan Utah",1931,1931,3,1931-03-16,81.750736111104,2.63712051971303,1324.57713303398,3.62897844666845
"10109001","Logan Utah",1931,1931,4,1931-04-15,109.189760458752,3.6396586819584,1324.57713303398,3.62897844666845
"10109001","Logan Utah",1931,1931,5,1931-05-16,239.13576946944,7.71405707965936,1324.57713303398,3.62897844666845
"10109001","Logan Utah",1931,1931,6,1931-06-15,166.92781065984,5.564260355328,1324.57713303398,3.62897844666845
"10109001","Logan Utah",1931,1931,7,1931-07-16,105.678471481344,3.4089829510111,1324.57713303398,3.62897844666845
"10109001","Logan Utah",1931,1931,8,1931-08-16,89.396284690944,2.88375111906271,1324.57713303398,3.62897844666845
"10109001","Logan Utah",1931,1931,9,1931-09-15,74.954692929024,2.4984897643008,1324.57713303398,3.62897844666845
"10109001","Logan Utah",1932,1931,10,1931-10-16,70.254096394752,2.26626117402426,3071.44339929446,8.39192185599581
"10109001","Logan Utah",1932,1931,11,1931-11-15,65.27033139456,2.175677713152,3071.44339929446,8.39192185599581
"10109001","Logan Utah",1932,1931,12,1931-12-16,67.422411735552,2.17491650759845,3071.44339929446,8.39192185599581
"10109001","Logan Utah",1932,1932,1,1932-01-16,66.68617372416,2.15116689432774,3071.44339929446,8.39192185599581
"10109001","Logan Utah",1932,1932,2,1932-02-15,60.59805170688,2.08958798989241,3071.44339929446,8.39192185599581
"10109001","Logan Utah",1932,1932,3,1932-03-16,81.439250798592,2.62707260640619,3071.44339929446,8.39192185599581
"10109001","Logan Utah",1932,1932,4,1932-04-15,217.3317975936,7.24439325312,3071.44339929446,8.39192185599581
"10109001","Logan Utah",1932,1932,5,1932-05-16,769.850108296704,24.833874461184,3071.44339929446,8.39192185599581
"10109001","Logan Utah",1932,1932,6,1932-06-15,820.395679463424,27.3465226487808,3071.44339929446,8.39192185599581
"10109001","Logan Utah",1932,1932,7,1932-07-16,436.92894291456,14.0944820295019,3071.44339929446,8.39192185599581
"10109001","Logan Utah",1932,1932,8,1932-08-16,236.785471202304,7.63824100652594,3071.44339929446,8.39192185599581
"10109001","Logan Utah",1932,1932,9,1932-09-15,178.481084069376,5.9493694689792,3071.44339929446,8.39192185599581
"10109001","Logan Utah",1933,1932,10,1932-10-16,154.128596000256,4.97189019355665,2449.46386390118,6.71085990109914
"10109001","Logan Utah",1933,1932,11,1932-11-15,127.680661283328,4.2560220427776,2449.46386390118,6.71085990109914
"10109001","Logan Utah",1933,1932,12,1932-12-16,109.86936477696,3.54417305732129,2449.46386390118,6.71085990109914
"10109001","Logan Utah",1933,1933,1,1933-01-16,103.951143839232,3.35326270449136,2449.46386390118,6.71085990109914
"10109001","Logan Utah",1933,1933,2,1933-02-14,83.67628167936,2.98843863140571,2449.46386390118,6.71085990109914
"10109001","Logan Utah",1933,1933,3,1933-03-16,93.02084105472,3.00067229208774,2449.46386390118,6.71085990109914
"10109001","Logan Utah",1933,1933,4,1933-04-15,143.736313300992,4.7912104433664,2449.46386390118,6.71085990109914
"10109001","Logan Utah",1933,1933,5,1933-05-16,348.637015240704,11.2463553303453,2449.46386390118,6.71085990109914
"10109001","Logan Utah",1933,1933,6,1933-06-15,692.77165187328,23.092388395776,2449.46386390118,6.71085990109914
"10109001","Logan Utah",1933,1933,7,1933-07-16,265.75360526592,8.57269694406194,2449.46386390118,6.71085990109914
"10109001","Logan Utah",1933,1933,8,1933-08-16,187.542474978816,6.04975725738116,2449.46386390118,6.71085990109914
"10109001","Logan Utah",1933,1933,9,1933-09-15,138.695914607616,4.6231971535872,2449.46386390118,6.71085990109914
"10109001","Logan Utah",1934,1933,10,1933-10-16,119.78026108416,3.86387938981161,1299.17692164096,3.55938882641359
"10109001","Logan Utah",1934,1933,11,1933-11-15,101.912330884608,3.3970776961536,1299.17692164096,3.55938882641359
"10109001","Logan Utah",1934,1933,12,1933-12-16,95.00302031616,3.06461355858581,1299.17692164096,3.55938882641359
"10109001","Logan Utah",1934,1934,1,1934-01-16,85.290341935104,2.75130135274529,1299.17692164096,3.55938882641359
"10109001","Logan Utah",1934,1934,2,1934-02-14,75.067960315392,2.68099858269257,1299.17692164096,3.55938882641359
"10109001","Logan Utah",1934,1934,3,1934-03-16,98.146190287872,3.16600613831845,1299.17692164096,3.55938882641359
"10109001","Logan Utah",1934,1934,4,1934-04-15,182.615343671808,6.0871781223936,1299.17692164096,3.55938882641359
"10109001","Logan Utah",1934,1934,5,1934-05-16,186.211583188992,6.00682526416103,1299.17692164096,3.55938882641359
"10109001","Logan Utah",1934,1934,6,1934-06-15,119.35550838528,3.978516946176,1299.17692164096,3.55938882641359
"10109001","Logan Utah",1934,1934,7,1934-07-16,90.528958554624,2.92028898563303,1299.17692164096,3.55938882641359
"10109001","Logan Utah",1934,1934,8,1934-08-16,77.418258582528,2.49736318008155,1299.17692164096,3.55938882641359
"10109001","Logan Utah",1934,1934,9,1934-09-15,67.847164434432,2.2615721478144,1299.17692164096,3.55938882641359
"10109001","Logan Utah",1935,1934,10,1934-10-16,65.100430315008,2.10001388112929,2019.13274624256,5.53187053765085
"10109001","Logan Utah",1935,1934,11,1934-11-15,63.656271138816,2.1218757046272,2019.13274624256,5.53187053765085
"10109001","Logan Utah",1935,1934,12,1934-12-16,63.826172218368,2.05890878123768,2019.13274624256,5.53187053765085
"10109001","Logan Utah",1935,1935,1,1935-01-16,62.240428809216,2.00775576803923,2019.13274624256,5.53187053765085
"10109001","Logan Utah",1935,1935,2,1935-02-14,60.484784320512,2.16017086858971,2019.13274624256,5.53187053765085
"10109001","Logan Utah",1935,1935,3,1935-03-16,71.443403951616,2.3046259339231,2019.13274624256,5.53187053765085
"10109001","Logan Utah",1935,1935,4,1935-04-15,159.905232705024,5.3301744235008,2019.13274624256,5.53187053765085
"10109001","Logan Utah",1935,1935,5,1935-05-16,420.675072970752,13.5701636442178,2019.13274624256,5.53187053765085
"10109001","Logan Utah",1935,1935,6,1935-06-15,535.556519594496,17.8518839864832,2019.13274624256,5.53187053765085
"10109001","Logan Utah",1935,1935,7,1935-07-16,241.372800350208,7.78621936613574,2019.13274624256,5.53187053765085
"10109001","Logan Utah",1935,1935,8,1935-08-16,156.847013273088,5.05958107332542,2019.13274624256,5.53187053765085
"10109001","Logan Utah",1935,1935,9,1935-09-15,118.024616595456,3.9341538865152,2019.13274624256,5.53187053765085
"10109001","Logan Utah",1936,1935,10,1935-10-16,100.80797386752,3.25187012475871,3348.52374319718,9.14897197594859
"10109001","Logan Utah",1936,1935,11,1935-11-15,87.810541281792,2.9270180427264,3348.52374319718,9.14897197594859
"10109001","Logan Utah",1936,1935,12,1935-12-16,78.182813440512,2.52202624001652,3348.52374319718,9.14897197594859
"10109001","Logan Utah",1936,1936,1,1936-01-16,73.255682133504,2.36308652043561,3348.52374319718,9.14897197594859
"10109001","Logan Utah",1936,1936,2,1936-02-15,70.565581707264,2.43329592094014,3348.52374319718,9.14897197594859
"10109001","Logan Utah",1936,1936,3,1936-03-16,83.10994474752,2.68096595959742,3348.52374319718,9.14897197594859
"10109001","Logan Utah",1936,1936,4,1936-04-15,347.787509842944,11.5929169947648,3348.52374319718,9.14897197594859
"10109001","Logan Utah",1936,1936,5,1936-05-16,1041.40866711398,33.5938279714188,3348.52374319718,9.14897197594859
"10109001","Logan Utah",1936,1936,6,1936-06-15,736.351278778368,24.5450426259456,3348.52374319718,9.14897197594859
"10109001","Logan Utah",1936,1936,7,1936-07-16,338.641168393728,10.9239086578622,3348.52374319718,9.14897197594859
"10109001","Logan Utah",1936,1936,8,1936-08-16,222.627047906304,7.1815176743969,3348.52374319718,9.14897197594859
"10109001","Logan Utah",1936,1936,9,1936-09-15,167.975533983744,5.5991844661248,3348.52374319718,9.14897197594859
"10109001","Logan Utah",1937,1936,10,1936-10-16,148.918296227328,4.80381600733316,2359.30302435226,6.46384390233495
"10109001","Logan Utah",1937,1936,11,1936-11-15,123.348183754752,4.1116061251584,2359.30302435226,6.46384390233495
"10109001","Logan Utah",1937,1936,12,1936-12-16,110.209166936064,3.55513441729239,2359.30302435226,6.46384390233495
"10109001","Logan Utah",1937,1937,1,1937-01-16,96.220644719616,3.1038917651489,2359.30302435226,6.46384390233495
"10109001","Logan Utah",1937,1937,2,1937-02-14,83.732915372544,2.99046126330514,2359.30302435226,6.46384390233495
"10109001","Logan Utah",1937,1937,3,1937-03-16,92.964207361536,2.99884539875923,2359.30302435226,6.46384390233495
"10109001","Logan Utah",1937,1937,4,1937-04-15,142.801857363456,4.7600619121152,2359.30302435226,6.46384390233495
"10109001","Logan Utah",1937,1937,5,1937-05-16,548.270783714304,17.6861543133646,2359.30302435226,6.46384390233495
"10109001","Logan Utah",1937,1937,6,1937-06-15,446.27350228992,14.875783409664,2359.30302435226,6.46384390233495
"10109001","Logan Utah",1937,1937,7,1937-07-16,255.587857339392,8.24476959159329,2359.30302435226,6.46384390233495
"10109001","Logan Utah",1937,1937,8,1937-08-16,175.479498330624,5.66062897840723,2359.30302435226,6.46384390233495
"10109001","Logan Utah",1937,1937,9,1937-09-15,135.49611094272,4.516537031424,2359.30302435226,6.46384390233495
"10109001","Logan Utah",1938,1937,10,1937-10-16,125.330363016192,4.04291493600619,2719.91806570138,7.45183031699007
"10109001","Logan Utah",1938,1937,11,1937-11-15,109.982632163328,3.6660877387776,2719.91806570138,7.45183031699007
"10109001","Logan Utah",1938,1937,12,1937-12-16,102.818469975552,3.31672483792103,2719.91806570138,7.45183031699007
"10109001","Logan Utah",1938,1938,1,1938-01-16,96.107377333248,3.10023797849187,2719.91806570138,7.45183031699007
"10109001","Logan Utah",1938,1938,2,1938-02-14,81.410933952,2.90753335542857,2719.91806570138,7.45183031699007
"10109001","Logan Utah",1938,1938,3,1938-03-16,104.687381850624,3.37701231776206,2719.91806570138,7.45183031699007
"10109001","Logan Utah",1938,1938,4,1938-04-15,280.534999186944,9.3511666395648,2719.91806570138,7.45183031699007
"10109001","Logan Utah",1938,1938,5,1938-05-16,620.28052459776,20.0090491805729,2719.91806570138,7.45183031699007
"10109001","Logan Utah",1938,1938,6,1938-06-15,578.768027493888,19.2922675831296,2719.91806570138,7.45183031699007
"10109001","Logan Utah",1938,1938,7,1938-07-16,280.110246488064,9.03581440284078,2719.91806570138,7.45183031699007
"10109001","Logan Utah",1938,1938,8,1938-08-16,193.715547535872,6.24888863018942,2719.91806570138,7.45183031699007
"10109001","Logan Utah",1938,1938,9,1938-09-15,146.171562107904,4.8723854035968,2719.91806570138,7.45183031699007
"10109001","Logan Utah",1939,1938,10,1938-10-16,128.98323622656,4.16074955569548,1957.57192175155,5.3632107445248
"10109001","Logan Utah",1939,1938,11,1938-11-15,113.182435828224,3.7727478609408,1957.57192175155,5.3632107445248
"10109001","Logan Utah",1939,1938,12,1938-12-16,105.650154634752,3.40806950434684,1957.57192175155,5.3632107445248
"10109001","Logan Utah",1939,1939,1,1939-01-16,94.889752929792,3.06095977192877,1957.57192175155,5.3632107445248
"10109001","Logan Utah",1939,1939,2,1939-02-14,82.288756196352,2.93888414986971,1957.57192175155,5.3632107445248
"10109001","Logan Utah",1939,1939,3,1939-03-16,111.964811424768,3.61176811047639,1957.57192175155,5.3632107445248
"10109001","Logan Utah",1939,1939,4,1939-04-15,241.061315037696,8.0353771679232,1957.57192175155,5.3632107445248
"10109001","Logan Utah",1939,1939,5,1939-05-16,409.206750100992,13.2002177451933,1957.57192175155,5.3632107445248
"10109001","Logan Utah",1939,1939,6,1939-06-15,260.713206572544,8.6904402190848,1957.57192175155,5.3632107445248
"10109001","Logan Utah",1939,1939,7,1939-07-16,171.231971341824,5.52361197876852,1957.57192175155,5.3632107445248
"10109001","Logan Utah",1939,1939,8,1939-08-16,131.95650511872,4.25666145544258,1957.57192175155,5.3632107445248
"10109001","Logan Utah",1939,1939,9,1939-09-15,106.443026339328,3.5481008779776,1957.57192175155,5.3632107445248
"10109001","Logan Utah",1940,1939,10,1939-10-16,100.38322116864,3.23816842479484,1614.82481060198,4.41208964645351
"10109001","Logan Utah",1940,1939,11,1939-11-15,85.290341935104,2.8430113978368,1614.82481060198,4.41208964645351
"10109001","Logan Utah",1940,1939,12,1939-12-16,83.704598525952,2.70014833954684,1614.82481060198,4.41208964645351
"10109001","Logan Utah",1940,1940,1,1940-01-16,80.41984432128,2.5941885264929,1614.82481060198,4.41208964645351
"10109001","Logan Utah",1940,1940,2,1940-02-15,74.75647500288,2.57780948285793,1614.82481060198,4.41208964645351
"10109001","Logan Utah",1940,1940,3,1940-03-16,91.633315571712,2.9559134055391,1614.82481060198,4.41208964645351
"10109001","Logan Utah",1940,1940,4,1940-04-15,141.952351965696,4.7317450655232,1614.82481060198,4.41208964645351
"10109001","Logan Utah",1940,1940,5,1940-05-16,379.049308480512,12.2273970477585,1614.82481060198,4.41208964645351
"10109001","Logan Utah",1940,1940,6,1940-06-15,228.120516145152,7.6040172048384,1614.82481060198,4.41208964645351
"10109001","Logan Utah",1940,1940,7,1940-07-16,144.84067031808,4.67227968768,1614.82481060198,4.41208964645351
"10109001","Logan Utah",1940,1940,8,1940-08-16,111.370157646336,3.59258573052697,1614.82481060198,4.41208964645351
"10109001","Logan Utah",1940,1940,9,1940-09-15,93.30400952064,3.110133650688,1614.82481060198,4.41208964645351
"10109001","Logan Utah",1941,1940,10,1940-10-16,86.451332645376,2.78875266597987,1388.48825579213,3.80407741312912
"10109001","Logan Utah",1941,1940,11,1940-11-15,75.60598040064,2.520199346688,1388.48825579213,3.80407741312912
"10109001","Logan Utah",1941,1940,12,1940-12-16,68.724986678784,2.21693505415432,1388.48825579213,3.80407741312912
"10109001","Logan Utah",1941,1941,1,1941-01-16,65.525183013888,2.11371558109316,1388.48825579213,3.80407741312912
"10109001","Logan Utah",1941,1941,2,1941-02-14,62.15547826944,2.21983850962286,1388.48825579213,3.80407741312912
"10109001","Logan Utah",1941,1941,3,1941-03-16,75.407762474496,2.43250846691923,1388.48825579213,3.80407741312912
"10109001","Logan Utah",1941,1941,4,1941-04-15,100.977874947072,3.3659291649024,1388.48825579213,3.80407741312912
"10109001","Logan Utah",1941,1941,5,1941-05-16,300.555009727488,9.6953228944351,1388.48825579213,3.80407741312912
"10109001","Logan Utah",1941,1941,6,1941-06-15,224.69417770752,7.489805923584,1388.48825579213,3.80407741312912
"10109001","Logan Utah",1941,1941,7,1941-07-16,139.970172704256,4.51516686142761,1388.48825579213,3.80407741312912
"10109001","Logan Utah",1941,1941,8,1941-08-16,104.970550316544,3.38614678440465,1388.48825579213,3.80407741312912
"10109001","Logan Utah",1941,1941,9,1941-09-15,83.449746906624,2.7816582302208,1388.48825579213,3.80407741312912
